event_id,source_event_id,event_type,effective_year,event_date_est,event_date_precision,district_id,district_name,state,parent_district,child_district,source,confidence_score,event_status,pipeline_run_id
ceb0957b-31ba-43d7-8e26-d1ba634ded80,48b449fbe2dd,NEW_DISTRICT,2016,2016-01-01,YEAR,Charkhi Dadri,Charkhi Dadri,Haryana,Bhiwani,Charkhi Dadri,48b449fbe2dd,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
ceb1b5de-9195-4424-b612-d32f43d28965,047b2f67a8ba,NEW_DISTRICT,1972,1972-01-01,YEAR,Rohtas,Rohtas,Bihar,Shahabad,Rohtas,047b2f67a8ba,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
cf328dfe-4b6a-472c-815e-c4145cabe5e9,05aa110382a0,SPLIT,2022,2022-01-01,YEAR,,,Andhra Pradesh,Nellore,,05aa110382a0,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
cf8cc53b-e06e-421c-98d6-53032c022ba9,ceef75ac9135,SPLIT,1953,1953-01-01,YEAR,,,Hyderabad,Warangal,,ceef75ac9135,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
cfe15f88-a976-4bd7-911f-165d495e2e26,64e8083c1942,SPLIT,2009,2009-01-01,YEAR,Tiruppur,Tiruppur,Tamil Nadu,Coimbatore,Tiruppur,64e8083c1942,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d0552555-5d0e-4084-a17f-0424d2962f5d,618bea30ec09,NEW_DISTRICT,1973,1973-01-01,YEAR,Rajnandgaon,Rajnandgaon,Madhya Pradesh,Durg,Rajnandgaon,618bea30ec09,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d0629089-f038-44b9-ad1e-9d77a94cc37b,ee177be6e631,SPLIT,1979,1979-01-01,YEAR,,,Jammu and Kashmir,Baramula,,ee177be6e631,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d0892f39-6eb4-4277-ba88-b90e5b5a0b02,71edda46d3a4,NEW_DISTRICT,2019,2019-01-01,YEAR,Kallakurichi,Kallakurichi,Tamil Nadu,Viluppuram,Kallakurichi,71edda46d3a4,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d0958797-522c-410a-9f3a-6ecb69e95025,84db65100cb1,NEW_DISTRICT,2017,2017-01-01,YEAR,Purba Barddhaman,Purba Barddhaman,West Bengal,Burdwan,Purba Barddhaman,84db65100cb1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d0be964c-9184-475b-b398-b0b7dc190a48,36644fbd6cc6,SPLIT,1972,1972-01-01,YEAR,Bhopal,Bhopal,Madhya Pradesh,Sehore,Bhopal,36644fbd6cc6,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d0e20f52-5729-438d-9a6b-210affe3f1ee,decfb084f11a,SPLIT,2012,2012-01-01,YEAR,,,Delhi,North East,,decfb084f11a,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d0e73d6c-2249-4511-8f8d-9358040d44f9,d03e4b56e4a9,NEW_DISTRICT,1990,1990-01-01,YEAR,,,Bombay,Greater Bombay,,d03e4b56e4a9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d0ee6ee5-9464-430f-93e8-9de7ec47dda8,1945868960d1,NEW_DISTRICT,1991,1991-01-01,YEAR,Supaul,Supaul,Bihar,Saharsa,Supaul,1945868960d1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d10f9dae-e7dc-49e9-862f-b9cbe22f472f,b571cabaf465,NEW_DISTRICT,2006,2006-01-01,YEAR,Ganderbal,Ganderbal,Jammu and Kashmir,Baramula,Ganderbal,b571cabaf465,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d137f9b2-a871-447c-8a0d-43bb9927413b,6e6ca1d340df,SPLIT,1995,1995-01-01,YEAR,,,Punjab,Faridkot,,6e6ca1d340df,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d14ca541-a16c-425b-93ca-ffdf8425f12e,595af4035b7a,NEW_DISTRICT,1981,1981-01-01,YEAR,South Twenty Four Parganas,South Twenty Four Parganas,West Bengal,Twenty Four Parganas,South Twenty Four Parganas,595af4035b7a,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d1558dd1-5739-43b5-853a-99dc02ee52ff,789c72e48fa5,SPLIT,2019,2019-01-01,YEAR,Khawzawl,Khawzawl,Mizoram,Champhai,Khawzawl,789c72e48fa5,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d15ed765-11c1-4bf8-a3e3-4b2d2fe0fa64,2f58b8e20198,SPLIT,1992,1992-01-01,YEAR,Uttar Dinajpur,Uttar Dinajpur,West Bengal,West Dinajpur,Uttar Dinajpur,2f58b8e20198,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d166799c-8c31-4f8a-8077-d31ecc6dd0e9,eda7e2a313fd,SPLIT,2023,2023-01-01,YEAR,,,Rajasthan,Jaipur,,eda7e2a313fd,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d194478d-a3bf-4a67-8369-988c5933a16e,a08a9842f83e,NEW_DISTRICT,1999,1999-01-01,YEAR,Hingoli,Hingoli,Maharashtra,Parbhani,Hingoli,a08a9842f83e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d1980451-2581-415a-89a2-5a38e68cd050,126b69c72d76,SPLIT,1972,1972-01-01,YEAR,,,Bihar,Patna,,126b69c72d76,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d1caa0fa-beab-473a-a426-3f5ab61ce786,ff98dbec43a1,SPLIT,2017,2017-01-01,YEAR,,,Arunachal Pradesh,Lower Subansiri,,ff98dbec43a1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d1d2c275-6c65-46c2-8baf-2a88222a3b8d,a688df1e3a6c,NEW_DISTRICT,1966,1966-01-01,YEAR,Valsad,Valsad,Gujarat,Surat,Valsad,a688df1e3a6c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d1ef5f30-8eb0-41b6-804a-4ad37f4c055a,c6381413219c,NEW_DISTRICT,2000,2000-01-01,YEAR,Patan,Patan,Gujarat,Mahesana,Patan,c6381413219c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d1f6110e-47f0-4e6b-ac3c-a6c032b4cca5,acb5efb5824b,SPLIT,1998,1998-01-01,YEAR,Mamit,Mamit,Mizoram,Aizawl,Mamit,acb5efb5824b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d20ff19c-fe7b-44cd-97ca-35e304eefcdb,b614a02cee93,NEW_DISTRICT,1998,1998-01-01,YEAR,Washim,Washim,Maharashtra,Akola,Washim,b614a02cee93,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d289a1ff-2330-4841-9678-b3300ff862d9,767a8717faaa,SPLIT,1991,1991-01-01,YEAR,Chatra,Chatra,Jharkhand,Hazaribag,Chatra,767a8717faaa,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d2d2b179-638e-47e5-8a36-96c257fbbc03,701a0eefba4c,SPLIT,1985,1985-01-01,YEAR,,,Tamil Nadu,Ramanathapuram,,701a0eefba4c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d30a0df7-b20d-4e4a-914c-5d0f63faf101,2c6ec090c1af,NEW_DISTRICT,1979,1979-01-01,YEAR,Kargil,Kargil,Jammu and Kashmir,Ladakh,Kargil,2c6ec090c1af,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d3243590-d339-4c0d-bf59-07c899b20e46,9d9cac0a4404,SPLIT,1997,1997-01-01,YEAR,,,Karnataka,Dharwad,,9d9cac0a4404,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d3bff707-d836-420b-aef0-6eef115861e5,ddf40182139a,SPLIT,1998,1998-01-01,YEAR,Koriya,Koriya,Chhattisgarh,Surguja,Koriya,ddf40182139a,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d3f4ab31-f7af-49b1-a430-64e185b30ee4,f2c78d7363ab,RENAME,1991,1991-01-01,YEAR,Tirunelveli,Tirunelveli,Madras,,Tirunelveli,f2c78d7363ab,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d405bed1-dcaf-407a-a1a4-bbe72e0b3cd1,4d942343893d,NEW_DISTRICT,1993,1993-01-01,YEAR,Viluppuram,Viluppuram,Tamilnadu,South Arcot,Viluppuram,4d942343893d,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d4083c81-446c-4364-96a1-8b668304d7e0,3d4d6521d5a9,SPLIT,1965,1965-01-01,YEAR,,,Madras,Salem,,3d4d6521d5a9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d416755b-a9df-4967-9aef-a2fba0379ab3,fb14b1fac409,NEW_DISTRICT,2019,2019-01-01,YEAR,,,Mizoram,Lunglei,,fb14b1fac409,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d4187a8c-487e-43bd-b8f4-e12eed34090e,90c5cc3fc088,SPLIT,1997,1997-01-01,YEAR,,,Tamilnadu,Nagapattinam,,90c5cc3fc088,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d42ecb2b-ba78-4e39-8f5f-11e4c47047fa,0ed791169340,RENAME,2011,2011-01-01,YEAR,,,Karnataka,Gulbarga,,0ed791169340,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d47b69fa-c7ab-4c53-9763-6f69b6203766,b13482297e41,NEW_DISTRICT,2016,2016-01-01,YEAR,Kumuram Bheem,Kumuram Bheem,Telangana,Adilabad,Kumuram Bheem,b13482297e41,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d4a351ed-a384-443b-a68d-538ddf34663d,74307a55daf8,SPLIT,1997,1997-01-01,YEAR,Imphal West,Imphal West,Manipur,Imphal,Imphal West,74307a55daf8,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d4b983b8-7912-440b-a224-04a38aad406b,ddbfb8fa2684,SPLIT,1989,1989-01-01,YEAR,,,,,,ddbfb8fa2684,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d4e3ffd7-19df-4977-86ab-981d80f81b3c,49f3f9a47142,NEW_DISTRICT,1997,1997-01-01,YEAR,Sant Kabir Nagar,Sant Kabir Nagar,Uttar Pradesh,Basti,Sant Kabir Nagar,49f3f9a47142,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d5125885-a63a-45a2-a441-fbf26cc284cf,3a19e7e11655,SPLIT,2015,2015-01-01,YEAR,,,Assam,Dhubri,,3a19e7e11655,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d5783d84-5243-41ec-b227-acb89d40abf6,abf69f9243dd,SPLIT,2016,2016-01-01,YEAR,,,Manipur,Imphal East,,abf69f9243dd,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d59778cb-c936-46f5-bf5c-33f9bd969e17,6486bc501703,SPLIT,1970,1970-01-01,YEAR,North Cachar Hills,North Cachar Hills,Assam,United Mikir and North Cachar Hills,North Cachar Hills,6486bc501703,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d5eff0cb-ff9d-4a66-b5ca-787f2a6ddacb,d0e00268271c,NEW_DISTRICT,1998,1998-01-01,YEAR,Janjgir - Champa,Janjgir - Champa,Chhattisgarh,Bilaspur,Janjgir - Champa,d0e00268271c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d5fb28d4-6dd7-49fd-b3c3-e0d4931ef142,01a0d7ad9cd3,SPLIT,2007,2007-01-01,YEAR,,,Tamil Nadu,Perambalur,,01a0d7ad9cd3,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d6200a85-6829-4480-b995-6cb31902f15b,71edda46d3a4,SPLIT,2019,2019-01-01,YEAR,Kallakurichi,Kallakurichi,Tamil Nadu,Viluppuram,Kallakurichi,71edda46d3a4,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d697ec0b-afd6-49a1-9957-09feb47c2b44,78b9a7cf8619,SPLIT,2022,2022-01-01,YEAR,,,Andhra Pradesh,Vizianagaram,,78b9a7cf8619,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d709260a-fa8b-48c9-8ee0-29c52dc26c22,563295ddc910,RENAME,2011,2011-01-01,YEAR,,,Uttar Pradesh,Allahabad,,563295ddc910,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d72007a5-1020-4121-bccf-713b099faaf3,7664a65e599c,SPLIT,1973,1973-01-01,YEAR,Phek,Phek,Nagaland,Naga Hills,Phek,7664a65e599c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d7288eac-7a5b-4036-b542-2e5a811d45e5,1cc5c5352fcb,NEW_DISTRICT,1997,1997-01-01,YEAR,North West,North West,Delhi,Delhi,North West,1cc5c5352fcb,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d756fde2-21fa-4436-8fcb-f4b61389efc9,fe786ecaade0,NEW_DISTRICT,1972,1972-01-01,YEAR,Madhubani,Madhubani,Bihar,Darbhanga,Madhubani,fe786ecaade0,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d7bee9e7-4f8d-4414-9a86-4cfa2ceab8bd,dab92636cf87,SPLIT,1987,1987-01-01,YEAR,,,,,,dab92636cf87,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d7ce07ae-e7c9-4457-b42d-d0a4182ef00c,1186f45163b1,SPLIT,1997,1997-01-01,YEAR,,,Haryana,Rohtak,,1186f45163b1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d7eaff56-69e9-4bbf-89b1-ca4f6c7a516a,6c32e09d7888,NEW_DISTRICT,1966,1966-01-01,YEAR,Chandigarh,Chandigarh,Punjab,Ambala,Chandigarh,6c32e09d7888,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d7f17335-0957-4efc-b812-1c43007be50f,76bd3784bc10,RENAME,1971,1971-01-01,YEAR,,,Hyderabad,Bhir,,76bd3784bc10,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d80f1d95-fcad-4f60-a793-bfb9b8866b7b,ea0e371c4768,NEW_DISTRICT,1997,1997-01-01,YEAR,Hathras,Hathras,Uttar Pradesh,Aligarh,Hathras,ea0e371c4768,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d88193a7-6cbd-4397-a2d5-9b3ce952526a,70a0ac98cf27,RENAME,1961,1961-01-01,YEAR,,,Assam,Lushai Hills,,70a0ac98cf27,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d8c5d120-d4b5-47fd-9fff-dfd295f58838,addfc69e3aec,NEW_DISTRICT,2013,2013-01-01,YEAR,Mahisagar,Mahisagar,Gujarat,,Mahisagar,addfc69e3aec,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d8f01972-1535-4451-82c4-07aa1832b3dd,c2fe3b0375b7,NEW_DISTRICT,1986,1986-01-01,YEAR,Chidambaranar,Chidambaranar,Tamil_nadu,Tirunelveli,Chidambaranar,c2fe3b0375b7,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d91a7114-5319-497e-920f-75be62a9ab21,9e8fd2d930b9,RENAME,2011,2011-01-01,YEAR,,,Jharkhand,Purbi Singhbhum,,9e8fd2d930b9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d92963ea-7d86-4c68-8d06-c7fe4fefef44,a60bb91e61c3,SPLIT,2022,2022-01-01,YEAR,,,Andhra Pradesh,Chittoor,,a60bb91e61c3,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d9424ffd-dc8d-4e1b-b97e-700417a918eb,411e1aaa1d8d,SPLIT,1956,1956-01-01,YEAR,,,Jammu and Kashmir,Jammu and Kashmir,,411e1aaa1d8d,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d9476df2-7efb-4539-9bcd-199128a25c7d,4b574d9b34ec,NEW_DISTRICT,1969,1969-01-01,YEAR,Manipur West,Manipur West,Manipur,Manipur,Manipur West,4b574d9b34ec,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d950787d-b5fc-4349-867b-8fdc3ed81031,c89f53c94fd1,NEW_DISTRICT,1989,1989-01-01,YEAR,Dhemaji,Dhemaji,Assam,Lakhimpur,Dhemaji,c89f53c94fd1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d960b4d3-b2ef-4cfb-a65e-a8a2fc04008e,13828246ee18,SPLIT,1998,1998-01-01,YEAR,,,Bombay,Kolaba,,13828246ee18,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d9692acd-e5d4-4b0e-bf71-56b681dd99bf,a7de22839042,RENAME,2011,2011-01-01,YEAR,,,Telangana,Warangal Urban,,a7de22839042,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d97261f7-b39f-4704-a5bc-2171af2f47ed,d153edd2abe9,NEW_DISTRICT,1993,1993-01-01,YEAR,Nayagarh,Nayagarh,Orissa,Puri,Nayagarh,d153edd2abe9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d995868b-ff7b-4c4c-89cc-0f1f7a27b9d2,19a2fb375af9,SPLIT,1997,1997-01-01,YEAR,,,Gujarat,Mahesana,,19a2fb375af9,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
d9fd71c0-359f-4918-993c-6e071d0aa0bd,9c440fbafeb8,SPLIT,1972,1972-01-01,YEAR,Samastipur,Samastipur,Bihar,Darbhanga,Samastipur,9c440fbafeb8,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da0781f4-670e-467f-958f-8bfafe8d853a,bb06e5b1e0a4,SPLIT,1997,1997-01-01,YEAR,,,Karnataka,Chitradurga,,bb06e5b1e0a4,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da2b9d1a-c744-457c-b58f-17a144f81284,60a19ff6ac9b,NEW_DISTRICT,2017,2017-01-01,YEAR,Lower Siang,Lower Siang,Arunachal Pradesh,,Lower Siang,60a19ff6ac9b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da2f1571-3fbe-4785-b5ab-c2bf88cd9f24,311c8bceeb8e,SPLIT,2016,2016-01-01,YEAR,Jangaon,Jangaon,Telangana,Nalgonda,Jangaon,311c8bceeb8e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da35f9fd-69ea-4edb-9449-b9e268fb94bc,283447acbda3,SPLIT,2012,2012-01-01,YEAR,,,Meghalaya,West Khasi Hills,,283447acbda3,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da4bc425-856a-413a-95b6-e647676bbe34,004658660622,NEW_DISTRICT,2015,2015-01-01,YEAR,West Karbi Anglong,West Karbi Anglong,Assam,Mikir Hills,West Karbi Anglong,004658660622,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da4f7fc3-b10f-40d2-b4f5-b00152823c37,e17b8cc7063a,SPLIT,1997,1997-01-01,YEAR,,,Uttar Pradesh,Allahabad,,e17b8cc7063a,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da7bef8a-24ed-40bd-94c8-9d4d0a1f5bb0,c1ce8ff8705b,SPLIT,1987,1987-01-01,YEAR,Changlang,Changlang,Arunachal_pradesh,Tirap,Changlang,c1ce8ff8705b,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da8778f4-c6bc-4530-8bb5-edf7c2151397,991ade82234e,SPLIT,1999,1999-01-01,YEAR,,,Maharashtra,Parbhani,,991ade82234e,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
da8903f9-fa3c-416e-b571-4bf3a28bf922,2a477a4fd6f3,RENAME,1961,1961-01-01,YEAR,,,,,,2a477a4fd6f3,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dac4eb8f-ae42-451b-81d8-15fb26affdfe,36644fbd6cc6,NEW_DISTRICT,1972,1972-01-01,YEAR,Bhopal,Bhopal,Madhya Pradesh,Sehore,Bhopal,36644fbd6cc6,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dae500e1-2c34-46cd-aeb5-e2a2bad2f8de,2aae565430aa,SPLIT,2005,2005-01-01,YEAR,,,Haryana,Faridabad,,2aae565430aa,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
daf024e4-4c8f-481f-a4f0-4a2cba4d7576,ff98dbec43a1,SPLIT,2001,2001-01-01,YEAR,,,Arunachal Pradesh,Lower Subansiri,,ff98dbec43a1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
daf29bd4-4acd-499a-ab5d-13753c0bf866,3a617e5c7535,SPLIT,1980,1980-01-01,YEAR,,,Arunachal Pradesh,Siang,,3a617e5c7535,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
db065b56-4284-4aad-b6e7-1d8d3f92535d,24a34cee1b33,SPLIT,1974,1974-01-01,YEAR,Pudukkottai,Pudukkottai,Tamil Nadu,Thanjavur,Pudukkottai,24a34cee1b33,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
db3b1555-b274-430e-998a-28aff22a834d,ce5a5080bb2c,SPLIT,1978,1978-01-01,YEAR,Ranga Reddy,Ranga Reddy,Telangana,Hyderabad,Ranga Reddy,ce5a5080bb2c,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
db56cd8b-6c9e-40a4-a754-febc35b1c262,ce971eacba7f,SPLIT,1998,1998-01-01,YEAR,,,Chhattisgarh,Surguja,,ce971eacba7f,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
db8cf9b2-6805-4622-a6c6-eb3a0b99ac97,bee845215b74,SPLIT,1982,1982-01-01,YEAR,Pathanamthitta,Pathanamthitta,Kerala,Alleppey,Pathanamthitta,bee845215b74,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
db9367d8-a555-405f-86a0-738a372663ef,dcd16ad19c25,SPLIT,1976,1976-01-01,YEAR,,,Uttar Pradesh,Bulandshahr,,dcd16ad19c25,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dbc3434f-84ed-48e2-99a2-113fe059db97,27300b07aef0,NEW_DISTRICT,1960,1960-01-01,YEAR,,,Punjab,Kangra,,27300b07aef0,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dbc69178-fc91-4796-a845-edaf342dfd87,533d61222537,SPLIT,1997,1997-01-01,YEAR,Dohad,Dohad,Gujarat,Panch Mahals,Dohad,533d61222537,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dbfd1e67-f5d2-4659-8baa-ca71243af7b6,b13482297e41,SPLIT,2016,2016-01-01,YEAR,Kumuram Bheem,Kumuram Bheem,Telangana,Adilabad,Kumuram Bheem,b13482297e41,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dc01bec1-1586-4407-879b-e172501a25c2,ce12985785a8,SPLIT,1989,1989-01-01,YEAR,Firozabad,Firozabad,Uttar_pradesh,Agra,Firozabad,ce12985785a8,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dc172576-4c93-4562-b398-486bfdd168b0,b494c5c475ba,SPLIT,1956,1956-01-01,YEAR,West Nimar,West Nimar,Madhya Pradesh,Nimar,West Nimar,b494c5c475ba,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dc1ec3de-de22-46ba-81f7-90399134a3f4,3bece99c1c38,NEW_DISTRICT,2020,2020-01-01,YEAR,Gaurela-pendra-marwahi,Gaurela-pendra-marwahi,Chhattisgarh,Bilaspur,Gaurela-pendra-marwahi,3bece99c1c38,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dc325f99-0756-4bb5-9b0e-59e471361d0f,cc31e664b406,SPLIT,1975,1975-01-01,YEAR,Sirsa,Sirsa,Haryana,Hisar,Sirsa,cc31e664b406,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dc33f423-4f98-48cc-936b-334c6b0e8e26,6f64d529d25a,NEW_DISTRICT,1993,1993-01-01,YEAR,Jagatsinghapur,Jagatsinghapur,Orissa,Cuttack,Jagatsinghapur,6f64d529d25a,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dc611ecf-7175-4226-af71-6d583543f73a,3df848b603c1,RENAME,1961,1961-01-01,YEAR,,,Madhya Pradesh,East Nimar,,3df848b603c1,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dc90f197-e97f-4be0-b67d-89e8559c0fcc,f934e7341368,NEW_DISTRICT,1994,1994-01-01,YEAR,Upper Siang,Upper Siang,Arunachal Pradesh,East Siang,Upper Siang,f934e7341368,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dcf7cd4a-a31d-4940-b72e-3bbf304450ab,496067925268,SPLIT,1972,1972-01-01,YEAR,Solan,Solan,Himachal Pradesh,Simla,Solan,496067925268,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dd01e377-8bb0-4e96-86d4-d5636393b0c0,621e1159b396,NEW_DISTRICT,2018,2018-01-01,YEAR,Lepa Rada,Lepa Rada,Arunachal Pradesh,Lower Siang,Lepa Rada,621e1159b396,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dd2bb1a2-6916-4690-8a3c-783d0be2c696,436eaf7a8e66,RENAME,1951,1951-01-01,YEAR,Midnapore,Midnapore,West Bengal,,Midnapore,436eaf7a8e66,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dd491feb-3012-4651-a956-344555d607ba,49f579c04db8,NEW_DISTRICT,1994,1994-01-01,YEAR,Debagarh,Debagarh,Orissa,Sambalpur,Debagarh,49f579c04db8,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
dd52625f-6af8-4083-916f-3ce7af3524d5,3a617e5c7535,RENAME,1961,1961-01-01,YEAR,Siang,Siang,Arunachal Pradesh,,Siang,3a617e5c7535,1.00,CONFIRMED,149f2020-a4d9-4dff-a50f-44da4f58f1cd
